,lakeid,year4,sampledate,ice,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
7126,SP,2000,08/21/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
7127,SP,2000,08/21/2000,iceoff,5,8.34,622,8.29,8.38,3.88,3.83,0,NA,5,8.9,231,231,4,4,2511
7128,SP,2000,08/21/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
7129,SP,2000,08/21/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
7130,SP,2000,08/21/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
7131,SP,2000,08/21/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
7132,SP,2000,08/21/2000,iceoff,10,7.98,632,8.59,8.82,3.47,3.47,0,NA,4,12.7,218,263,5,12,3195
7133,SP,2000,08/21/2000,iceoff,10,7.93,637,8.73,8.85,3.51,3.37,0,NA,16,12.7,205,298,8,12,2946
7134,SP,2000,08/21/2000,iceoff,10,7.98,632,8.59,8.82,3.47,3.47,0,NA,4,NA,218,263,5,12,3195
7135,SP,2000,08/21/2000,iceoff,10,7.93,637,8.73,8.85,3.51,3.37,0,NA,16,NA,205,298,8,12,2946
7136,SP,2000,08/21/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
7137,SP,2000,08/21/2000,iceoff,12,7.43,635,9.26,9.54,3.44,3.38,2,NA,12,10.9,192,222,7,12,3009
7138,SP,2000,08/21/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA
7139,SP,2000,08/21/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA
7140,SP,2000,08/21/2000,iceoff,15,6.9,650,10.81,11.23,3.02,3.07,5,NA,25,0.6,245,592,6,18,3569
7141,SP,2000,08/21/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7142,SP,2000,08/21/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7143,SP,2000,08/21/2000,iceoff,18,6.84,654,13.41,14.42,4.65,3.97,2,NA,479,0,854,872,59,75,4751
7144,SP,2000,09/06/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
7145,SP,2000,09/06/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7146,SP,2000,09/06/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7147,SP,2000,09/06/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7148,SP,2000,09/06/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7149,SP,2000,09/06/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7150,SP,2000,09/06/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7151,SP,2000,09/06/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7152,SP,2000,09/06/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7153,SP,2000,09/06/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
7154,SP,2000,09/06/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA
7155,SP,2000,09/06/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
7156,SP,2000,09/06/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
7157,SP,2000,09/06/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7158,SP,2000,09/06/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA
7159,SP,2000,09/06/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7160,SP,2000,09/06/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7161,SP,2000,09/06/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7162,SP,2000,09/06/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7163,SP,2000,09/06/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7164,SP,2000,09/18/2000,iceoff,0,7.87,NA,8.45,8.28,4.37,3.95,3,NA,64,9.2,205,250,0,4,2223
7165,SP,2000,09/18/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
7166,SP,2000,09/18/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
7167,SP,2000,09/18/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
7168,SP,2000,09/18/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
7169,SP,2000,09/18/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
7170,SP,2000,09/18/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
7171,SP,2000,09/18/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
7172,SP,2000,09/18/2000,iceoff,8,7.93,NA,8.27,8.35,3.85,3.92,1,NA,11,9.4,195,210,1,3,2223
7173,SP,2000,09/18/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
7174,SP,2000,09/18/2000,iceoff,10,7.63,NA,8.6,8.67,3.49,3.52,0,NA,28,12.1,200,240,3,8,2923
7175,SP,2000,09/18/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
7176,SP,2000,09/18/2000,iceoff,12,7.04,NA,9.62,9.78,3.33,3.27,0,NA,7,9,192,245,3,9,3133
7177,SP,2000,09/18/2000,iceoff,12,7,NA,9.51,9.82,3.2,3.26,3,NA,57,9,174,250,3,10,3133
7178,SP,2000,09/18/2000,iceoff,12,7.04,NA,9.62,9.78,3.33,3.27,0,NA,7,NA,192,245,3,9,3133
7179,SP,2000,09/18/2000,iceoff,12,7,NA,9.51,9.82,3.2,3.26,3,NA,57,NA,174,250,3,10,3133
7180,SP,2000,09/18/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
7181,SP,2000,09/18/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
7182,SP,2000,09/18/2000,iceoff,15,6.72,NA,11.15,11.66,3.11,3.23,1,NA,102,0.2,362,535,6,44,3833
7183,SP,2000,09/18/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7184,SP,2000,09/18/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7185,SP,2000,09/18/2000,iceoff,18,6.71,NA,14.11,15.14,4.76,4.08,0,NA,682,0.1,1053,1169,87,123,5304
7186,SP,2000,10/03/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
7187,SP,2000,10/03/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7188,SP,2000,10/03/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7189,SP,2000,10/03/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7190,SP,2000,10/03/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7191,SP,2000,10/03/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7192,SP,2000,10/03/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7193,SP,2000,10/03/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
7194,SP,2000,10/03/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
7195,SP,2000,10/03/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7196,SP,2000,10/03/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
7197,SP,2000,10/03/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
7198,SP,2000,10/03/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA
7199,SP,2000,10/03/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7200,SP,2000,10/03/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA
7201,SP,2000,10/03/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA
7202,SP,2000,10/03/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7203,SP,2000,10/03/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7204,SP,2000,10/03/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7205,SP,2000,10/03/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
7206,SP,2000,10/17/2000,iceoff,0,7.64,NA,8.52,8.53,3.98,4.23,2,NA,7,10.5,214,283,7,6,2363
7207,SP,2000,10/17/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
7208,SP,2000,10/17/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
7209,SP,2000,10/17/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
7210,SP,2000,10/17/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
7211,SP,2000,10/17/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
7212,SP,2000,10/17/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
7213,SP,2000,10/17/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
7214,SP,2000,10/17/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
7215,SP,2000,10/17/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
7216,SP,2000,10/17/2000,iceoff,10,7.54,NA,8.62,8.7,3.88,3.79,2,NA,8,8.1,209,225,4,6,2398
7217,SP,2000,10/17/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA
7218,SP,2000,10/17/2000,iceoff,12,7.02,NA,9.7,9.78,3.3,3.29,1,NA,6,6,177,220,8,8,3063
7219,SP,2000,10/17/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA
7220,SP,2000,10/17/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA
7221,SP,2000,10/17/2000,iceoff,15,6.7,NA,11.92,12,3.11,3.15,16,NA,169,0.8,410,474,12,30,4113
7222,SP,2000,10/17/2000,iceoff,15,6.66,NA,11.81,12.26,3.07,3.13,7,NA,194,0.8,394,484,11,28,4113
7223,SP,2000,10/17/2000,iceoff,15,6.7,NA,11.92,12,3.11,3.15,16,NA,169,NA,410,474,12,30,4113
7224,SP,2000,10/17/2000,iceoff,15,6.66,NA,11.81,12.26,3.07,3.13,7,NA,194,NA,394,484,11,28,4113
7225,SP,2000,10/17/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA
7226,SP,2000,10/17/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA
7227,SP,2000,10/17/2000,iceoff,18,6.65,NA,14.88,15.68,4.61,3.56,5,NA,782,0.7,1103,1251,102,126,5724
7228,SP,2000,11/01/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
7229,SP,2000,11/01/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
7230,SP,2000,11/01/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
7231,SP,2000,11/01/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
7232,SP,2000,11/01/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
7233,SP,2000,11/01/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
7234,SP,2000,11/01/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
7235,SP,2000,11/01/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
7236,SP,2000,11/01/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
7237,SP,2000,11/01/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
7238,SP,2000,11/01/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
7239,SP,2000,11/01/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
7240,SP,2000,11/01/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
7241,SP,2000,11/01/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7242,SP,2000,11/01/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA
7243,SP,2000,11/01/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
7244,SP,2000,11/01/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA
7245,SP,2000,11/01/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
7246,SP,2000,11/01/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
7247,SP,2000,11/01/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
7248,SP,2000,11/16/2000,iceoff,0,7.32,656,9.06,8.95,3.35,3.45,5,NA,47,10.2,226,268,3,9,2890
7249,SP,2000,11/16/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
7250,SP,2000,11/16/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7251,SP,2000,11/16/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7252,SP,2000,11/16/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
7253,SP,2000,11/16/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
7254,SP,2000,11/16/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
7255,SP,2000,11/16/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
7256,SP,2000,11/16/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
7257,SP,2000,11/16/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7258,SP,2000,11/16/2000,iceoff,10,7.33,657,8.95,9.06,3.4,3.36,3,NA,35,10,226,268,3,11,2754
7259,SP,2000,11/16/2000,iceoff,10,7.33,657,8.92,9.05,3.46,3.33,5,NA,38,10,233,254,4,9,2754
7260,SP,2000,11/16/2000,iceoff,10,7.33,657,8.95,9.06,3.4,3.36,3,NA,35,NA,226,268,3,11,2754
7261,SP,2000,11/16/2000,iceoff,10,7.33,657,8.92,9.05,3.46,3.33,5,NA,38,NA,233,254,4,9,2754
7262,SP,2000,11/16/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
7263,SP,2000,11/16/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
7264,SP,2000,11/16/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
7265,SP,2000,11/16/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
7266,SP,2000,11/16/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
7267,SP,2000,11/16/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
7268,SP,2000,11/16/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
7269,SP,2000,11/16/2000,iceoff,18,7.26,657,9.08,9.33,3.42,3.36,4,NA,61,9.5,240,261,6,11,2822
7270,SP,2001,01/22/2001,iceon,0,7.77,NA,9.03,9.38,3.74,3.84,2,NA,25,13.5,215,274,5,15,2857
7271,SP,2001,01/22/2001,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
7272,SP,2001,01/22/2001,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
7273,SP,2001,01/22/2001,iceon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
7274,SP,2001,01/22/2001,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
7275,SP,2001,01/22/2001,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
7276,SP,2001,01/22/2001,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
7277,SP,2001,01/22/2001,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
7278,SP,2001,01/22/2001,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
7279,SP,2001,01/22/2001,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7280,SP,2001,01/22/2001,iceon,10,7.25,NA,9.14,9.19,3.29,3.27,17,NA,52,9.8,209,227,2,5,2790
7281,SP,2001,01/22/2001,iceon,10,7.22,NA,9.23,9.14,3.25,3.2,16,NA,62,9.8,209,258,1,7,2790
7282,SP,2001,01/22/2001,iceon,10,7.25,NA,9.14,9.19,3.29,3.27,17,NA,52,NA,209,227,2,5,2790
7283,SP,2001,01/22/2001,iceon,10,7.22,NA,9.23,9.14,3.25,3.2,16,NA,62,NA,209,258,1,7,2790
7284,SP,2001,01/22/2001,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
7285,SP,2001,01/22/2001,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
7286,SP,2001,01/22/2001,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
7287,SP,2001,01/22/2001,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7288,SP,2001,01/22/2001,iceon,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA
7289,SP,2001,01/22/2001,iceon,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA
7290,SP,2001,01/22/2001,iceon,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA
7291,SP,2001,01/22/2001,iceon,18,6.77,NA,11.71,11.89,3.31,3.36,14,NA,544,0.9,816,688,13,21,4380
7292,SP,2001,02/28/2001,iceon,0,7.7,676,8.62,8.76,3.16,2.93,4,NA,56,12.5,293,266,4,14,2790
7293,SP,2001,02/28/2001,iceon,0,7.68,672,8.54,8.84,3.19,2.94,8,NA,61,12.5,243,297,3,14,3055
7294,SP,2001,02/28/2001,iceon,0,7.7,676,8.62,8.76,3.16,2.93,4,NA,56,NA,293,266,4,14,2790
7295,SP,2001,02/28/2001,iceon,0,7.68,672,8.54,8.84,3.19,2.94,8,NA,61,NA,243,297,3,14,3055
7296,SP,2001,02/28/2001,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
7297,SP,2001,02/28/2001,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
7298,SP,2001,02/28/2001,iceon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
7299,SP,2001,02/28/2001,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
7300,SP,2001,02/28/2001,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
7301,SP,2001,02/28/2001,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
7302,SP,2001,02/28/2001,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
7303,SP,2001,02/28/2001,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
7304,SP,2001,02/28/2001,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
7305,SP,2001,02/28/2001,iceon,10,7.15,655,8.59,8.68,2.83,2.6,75,NA,10,9.2,221,255,3,5,2923
7306,SP,2001,02/28/2001,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
7307,SP,2001,02/28/2001,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
7308,SP,2001,02/28/2001,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA
7309,SP,2001,02/28/2001,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA
7310,SP,2001,02/28/2001,iceon,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA
7311,SP,2001,02/28/2001,iceon,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA
7312,SP,2001,02/28/2001,iceon,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA
7313,SP,2001,02/28/2001,iceon,18,6.87,819,12.06,11.78,3.34,2.5,6,NA,958,0.4,1383,1545,13,54,6566
7314,SP,2001,04/03/2001,iceon,0,7.72,NA,9.26,9.14,3.73,3.73,46,NA,49,12.9,296,350,6,15,2923
7315,SP,2001,04/03/2001,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA
7316,SP,2001,04/03/2001,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA
7317,SP,2001,04/03/2001,iceon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
7318,SP,2001,04/03/2001,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
7319,SP,2001,04/03/2001,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
7320,SP,2001,04/03/2001,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
7321,SP,2001,04/03/2001,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
7322,SP,2001,04/03/2001,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
7323,SP,2001,04/03/2001,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7324,SP,2001,04/03/2001,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
7325,SP,2001,04/03/2001,iceon,10,7.01,NA,9.36,9.38,3.15,3,91,NA,7,8.3,265,287,5,15,2923
7326,SP,2001,04/03/2001,iceon,10,7.02,NA,9.27,9.46,3,3.14,88,NA,1,8.3,247,256,5,9,2923
7327,SP,2001,04/03/2001,iceon,10,7.01,NA,9.36,9.38,3.15,3,91,NA,7,NA,265,287,5,15,2923
7328,SP,2001,04/03/2001,iceon,10,7.02,NA,9.27,9.46,3,3.14,88,NA,1,NA,247,256,5,9,2923
7329,SP,2001,04/03/2001,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA
