
"lakeid","year4","sampledate","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm"
"SP",1992,"1992-05-06",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-06",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-06",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-06",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-06",18.00,7.26,619,8.77,9.14,2.85,2.94,,208,253,3,8,3066,3186,3197,
"SP",1992,"1992-05-19",0.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",12.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-05-19",18.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",0.00,8.18,,7.69,7.71,3.03,3.05,,153,216,4,10,2994,2842,2728,0.59
"SP",1992,"1992-06-02",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",3.00,8.34,,7.55,7.75,2.94,3.16,,163,199,0,5,2951,2888,2911,0.70
"SP",1992,"1992-06-02",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",5.00,8.43,,7.67,7.49,3.27,3.01,,163,204,2,4,2951,2900,2957,0.81
"SP",1992,"1992-06-02",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",8.00,7.89,,7.82,8.00,2.90,2.96,,135,239,3,10,2866,2769,2703,0.60
"SP",1992,"1992-06-02",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",12.00,7.22,,8.80,8.95,2.97,3.31,,144,256,3,12,3005,2878,3161,1.16
"SP",1992,"1992-06-02",12.00,7.19,,8.72,8.94,2.75,2.87,,156,233,10,12,2994,2856,3118,1.22
"SP",1992,"1992-06-02",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-02",18.00,6.86,,10.75,10.96,2.63,2.69,,400,491,3,19,3828,3684,3641,3.66
"SP",1992,"1992-06-15",0.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",12.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-15",18.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",0.00,8.40,,7.77,7.85,2.98,3.22,,178,173,0,4,2851,3037,3082,2.19
"SP",1992,"1992-06-30",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",5.00,8.55,,7.71,7.74,3.02,3.34,,155,170,3,5,2851,3014,3060,2.53
"SP",1992,"1992-06-30",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",8.00,8.56,,7.71,7.82,3.09,3.29,,162,228,3,11,2725,2901,2935,1.81
"SP",1992,"1992-06-30",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",10.00,8.14,,7.87,8.04,2.88,3.06,,137,210,3,11,2474,2561,2788,2.14
"SP",1992,"1992-06-30",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",12.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",15.00,6.91,,10.30,10.55,2.74,2.71,,121,164,3,8,3207,3377,3785,2.59
"SP",1992,"1992-06-30",15.00,6.88,,10.34,10.61,2.67,2.80,,128,167,2,9,3186,3377,3898,1.95
"SP",1992,"1992-06-30",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-06-30",18.00,6.75,,12.02,12.60,2.71,2.74,,237,379,4,25,3983,4000,4374,2.67
"SP",1992,"1992-07-14",0.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",12.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-14",18.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",0.00,8.36,,7.61,7.89,3.08,3.60,,194,201,0,2,2969,2837,2968,1.85
"SP",1992,"1992-07-29",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",5.00,8.14,,7.73,7.69,3.33,3.17,,271,197,1,2,2979,2794,2816,1.38
"SP",1992,"1992-07-29",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",8.00,8.89,,7.39,7.58,3.16,3.52,,256,255,2,8,2853,2772,2816,3.43
"SP",1992,"1992-07-29",8.00,8.89,,7.45,7.57,3.26,3.38,,248,312,3,7,2895,2772,2837,2.22
"SP",1992,"1992-07-29",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",12.00,7.11,,8.98,9.24,2.81,3.30,,178,282,2,9,2392,2249,2510,1.04
"SP",1992,"1992-07-29",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",15.00,6.78,,10.53,10.67,2.52,2.92,,259,228,2,8,3735,3557,3622,1.63
"SP",1992,"1992-07-29",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-07-29",18.00,6.72,,12.70,13.51,4.04,2.86,,563,668,14,35,5466,5148,5431,2.58
"SP",1992,"1992-08-11",0.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",12.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-11",18.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",0.00,8.20,643,7.73,7.93,3.30,3.37,,164,172,0,3,2900,2950,3017,1.62
"SP",1992,"1992-08-24",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",5.00,8.22,635,7.84,7.94,3.64,3.32,,123,192,0,0,2925,2837,2950,1.26
"SP",1992,"1992-08-24",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",10.00,8.41,630,7.56,7.70,3.27,3.57,,167,207,0,8,2450,2411,2208,1.81
"SP",1992,"1992-08-24",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",12.00,7.15,642,8.73,9.16,3.22,3.44,,176,342,0,10,2412,2411,2500,2.96
"SP",1992,"1992-08-24",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",15.00,6.71,676,11.29,12.06,2.89,2.76,,226,274,3,19,3825,3870,4028,1.83
"SP",1992,"1992-08-24",15.00,6.70,674,11.26,11.90,2.89,2.78,,265,136,3,17,3775,3713,4028,1.80
"SP",1992,"1992-08-24",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-08-24",18.00,6.78,753,14.75,15.57,5.07,4.27,,641,815,30,68,6400,5151,6993,2.39
"SP",1992,"1992-09-08",0.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",12.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",18.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-08",18.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",0.00,8.01,,,7.95,,3.36,,208,273,0,5,2554,2569,2680,1.43
"SP",1992,"1992-09-24",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",8.00,8.03,,7.92,7.83,3.42,3.74,,312,278,0,5,2508,2569,2791,1.95
"SP",1992,"1992-09-24",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",10.00,8.03,,8.10,8.00,3.43,3.54,,255,256,6,8,2461,2702,2746,2.03
"SP",1992,"1992-09-24",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",12.00,7.10,,9.79,9.28,3.27,3.38,,332,303,7,15,2763,2769,2702,2.99
"SP",1992,"1992-09-24",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",15.00,6.65,,12.08,12.82,3.07,3.19,,292,426,5,19,4098,4268,4257,0.28
"SP",1992,"1992-09-24",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-09-24",18.00,6.76,,14.89,15.35,4.85,4.06,,650,842,31,68,5457,5700,5700,1.05
"SP",1992,"1992-09-24",18.00,6.75,,15.12,5.50,4.44,3.97,,705,803,43,69,5689,5700,6144,
"SP",1992,"1992-10-05",0.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",12.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-05",18.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",0.00,7.58,,8.22,8.41,3.23,3.34,,198,225,0,2,2642,2689,2828,1.37
"SP",1992,"1992-10-20",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",10.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",12.00,7.45,,8.54,8.42,3.21,3.26,,280,309,0,6,2754,2712,2840,1.47
"SP",1992,"1992-10-20",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-10-20",15.00,6.65,,12.67,13.18,3.11,3.24,,299,419,3,17,4325,4176,4246,1.12
"SP",1992,"1992-10-20",15.00,6.65,,12.77,12.90,3.23,3.13,,315,360,3,15,4407,4223,4009,1.20
"SP",1992,"1992-10-20",16.00,6.73,,14.18,14.67,3.72,4.08,,628,628,16,33,5263,4966,4966,1.52
"SP",1992,"1992-10-20",17.00,6.75,,15.04,15.51,4.09,4.16,,753,757,42,54,5712,5315,5501,1.24
"SP",1992,"1992-10-20",18.00,6.75,,15.70,16.23,4.48,4.05,,839,920,57,76,5814,5757,5734,0.84
"SP",1992,"1992-11-09",0.00,7.33,628,8.55,8.76,3.09,3.09,,216,196,0,6,2919,2818,2935,1.22
"SP",1992,"1992-11-09",1.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",2.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",3.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",4.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",5.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",6.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",7.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",8.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",9.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",10.00,7.33,649,8.69,8.78,3.12,3.12,,198,196,0,5,2940,2888,3004,1.23
"SP",1992,"1992-11-09",10.00,7.32,647,8.75,8.76,3.02,3.25,,159,177,0,7,2940,2818,2935,1.15
"SP",1992,"1992-11-09",11.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",12.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",13.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",14.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",15.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",16.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",17.00,,,,,,,,,,,,,,,
"SP",1992,"1992-11-09",18.00,7.33,631,8.72,8.84,3.07,3.27,,172,219,0,5,2940,2911,2958,1.22
"SP",1993,"1993-01-13",0.00,7.66,,8.85,8.81,3.43,3.34,,212,284,3,8,3153,3125,3278,
"SP",1993,"1993-01-13",1.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",2.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",3.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",4.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",5.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",6.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",7.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",8.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",9.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",10.00,7.31,,8.27,8.53,3.21,2.94,,269,247,2,5,3120,3102,3080,
"SP",1993,"1993-01-13",11.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",12.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",13.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",14.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",15.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",16.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",17.00,,,,,,,,,,,,,,,
"SP",1993,"1993-01-13",18.00,6.80,,11.33,11.82,3.09,3.07,,733,782,7,46,4849,4951,4731,
"SP",1993,"1993-01-13",18.00,6.79,,11.31,11.57,3.14,2.91,,583,775,6,46,4413,4379,4687,
"SP",1993,"1993-03-01",0.00,7.86,730,9.29,9.48,3.61,3.64,,183,325,5,37,3274,3063,3179,
"SP",1993,"1993-03-01",0.00,7.59,735,9.13,9.42,3.26,3.51,,173,359,0,42,3233,3171,3248,
"SP",1993,"1993-03-01",1.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",2.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",3.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",4.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",5.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",6.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",7.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",8.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",9.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",10.00,7.21,622,9.01,9.05,2.79,2.74,,212,227,0,5,3150,3050,3111,
"SP",1993,"1993-03-01",11.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",12.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",13.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",14.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",15.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",16.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",17.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-01",18.00,6.89,884,17.13,18.62,4.48,5.01,,1901,1806,179,130,8507,8101,7738,
"SP",1993,"1993-03-22",0.00,8.53,,8.76,8.94,3.23,3.35,,202,221,2,14,3196,2961,3049,
"SP",1993,"1993-03-22",1.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",2.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",3.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",4.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",5.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",6.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",7.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",8.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",9.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",10.00,7.14,,9.11,9.27,2.93,2.68,,324,307,3,7,3066,2913,2890,
"SP",1993,"1993-03-22",11.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",12.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",13.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",14.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",15.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",16.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",17.00,,,,,,,,,,,,,,,
"SP",1993,"1993-03-22",18.00,6.95,,19.34,19.88,4.61,4.52,,2320,2392,59,70,9105,8487,8262,
"SP",1993,"1993-03-22",18.00,6.91,,19.43,19.80,4.74,4.23,,2308,2243,59,64,9105,8439,8119,
"SP",1993,"1993-05-04",0.00,7.92,581,7.26,7.40,2.86,3.02,,86,120,0,4,2674,2487,2415,0.62
"SP",1993,"1993-05-04",1.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",2.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",3.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",4.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",5.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",6.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",7.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",8.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",9.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",10.00,7.13,647,8.94,9.31,2.83,3.01,,119,226,3,12,3044,2795,3044,0.70
"SP",1993,"1993-05-04",10.00,7.18,648,9.04,9.05,3.06,3.00,,240,252,6,14,3291,3079,2937,0.81
"SP",1993,"1993-05-04",11.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",12.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",13.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",14.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",15.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",16.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",17.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-04",18.00,6.80,976,21.95,22.49,6.80,5.48,,3107,3525,129,113,9666,8926,9032,2.86
"SP",1993,"1993-05-18",0.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",0.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",1.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",2.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",3.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",4.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",5.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",6.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",7.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",8.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",9.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",10.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",11.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",12.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",13.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",14.00,,,,,,,,,,,,,,,
"SP",1993,"1993-05-18",15.00,,,,,,,,,,,,,,,
