
"lakeid","year4","sampledate","depth","wtemp","o2","deck","light"
"SP",2001,"2001-09-04",8.00,20.40,9.4,1639,154.30
"SP",2001,"2001-09-04",9.00,16.10,13.1,1681,125.20
"SP",2001,"2001-09-04",10.00,13.10,13.0,1627,86.60
"SP",2001,"2001-09-04",11.00,11.20,12.5,1696,63.35
"SP",2001,"2001-09-04",12.00,9.70,11.7,287,7.46
"SP",2001,"2001-09-04",13.00,8.70,8.4,289,5.61
"SP",2001,"2001-09-04",14.00,7.70,3.3,294,4.11
"SP",2001,"2001-09-04",15.00,7.20,0.3,304,3.16
"SP",2001,"2001-09-04",16.00,6.90,0.2,317,2.54
"SP",2001,"2001-09-04",17.00,6.70,0.2,329,1.37
"SP",2001,"2001-09-04",18.00,6.50,0.1,337,0.94
"SP",2001,"2001-09-04",18.00,,,,
"SP",2001,"2001-09-18",0.00,18.20,9.2,468,220.80
"SP",2001,"2001-09-18",1.00,18.20,9.3,446,175.00
"SP",2001,"2001-09-18",2.00,18.20,9.1,441,115.60
"SP",2001,"2001-09-18",3.00,18.20,9.1,437,87.90
"SP",2001,"2001-09-18",4.00,18.20,9.1,436,73.20
"SP",2001,"2001-09-18",5.00,18.20,9.1,434,61.29
"SP",2001,"2001-09-18",6.00,18.20,9.1,432,49.93
"SP",2001,"2001-09-18",7.00,18.20,9.1,429,41.25
"SP",2001,"2001-09-18",8.00,18.30,9.1,428,33.75
"SP",2001,"2001-09-18",9.00,17.70,9.2,427,27.57
"SP",2001,"2001-09-18",10.00,13.40,11.9,426,22.19
"SP",2001,"2001-09-18",10.00,,,,
"SP",2001,"2001-09-18",11.00,11.40,11.5,424,16.50
"SP",2001,"2001-09-18",12.00,9.50,10.6,419,11.96
"SP",2001,"2001-09-18",13.00,8.40,7.3,424,8.99
"SP",2001,"2001-09-18",14.00,7.60,4.1,422,6.62
"SP",2001,"2001-09-18",15.00,7.10,0.3,422,4.85
"SP",2001,"2001-09-18",16.00,6.70,0.2,420,3.38
"SP",2001,"2001-09-18",17.00,6.50,0.1,421,2.30
"SP",2001,"2001-09-18",18.00,6.20,0.1,422,0.73
"SP",2001,"2001-10-02",0.00,15.20,9.8,337,188.00
"SP",2001,"2001-10-02",1.00,15.20,9.9,317,134.00
"SP",2001,"2001-10-02",2.00,15.10,9.9,312,98.20
"SP",2001,"2001-10-02",3.00,15.10,9.8,315,73.80
"SP",2001,"2001-10-02",4.00,15.10,9.8,303,56.25
"SP",2001,"2001-10-02",5.00,15.10,9.7,300,42.93
"SP",2001,"2001-10-02",6.00,15.10,9.7,297,33.84
"SP",2001,"2001-10-02",7.00,15.00,9.7,298,26.82
"SP",2001,"2001-10-02",8.00,15.00,9.7,293,20.91
"SP",2001,"2001-10-02",8.00,,,,
"SP",2001,"2001-10-02",9.00,14.90,9.7,291,16.70
"SP",2001,"2001-10-02",10.00,14.80,9.6,293,12.94
"SP",2001,"2001-10-02",11.00,13.70,9.8,306,10.48
"SP",2001,"2001-10-02",12.00,9.90,9.5,383,9.30
"SP",2001,"2001-10-02",13.00,8.40,5.4,354,6.47
"SP",2001,"2001-10-02",14.00,7.50,2.0,299,3.87
"SP",2001,"2001-10-02",15.00,7.10,0.2,292,2.67
"SP",2001,"2001-10-02",16.00,6.60,0.2,290,1.67
"SP",2001,"2001-10-02",17.00,6.30,0.1,292,0.87
"SP",2001,"2001-10-02",18.00,6.10,0.1,304,0.37
"SP",2001,"2001-10-15",0.00,12.60,9.9,264,132.90
"SP",2001,"2001-10-15",1.00,12.60,9.9,251,107.50
"SP",2001,"2001-10-15",2.00,12.60,9.9,246,70.10
"SP",2001,"2001-10-15",3.00,12.60,9.9,244,51.69
"SP",2001,"2001-10-15",4.00,12.60,9.9,243,37.89
"SP",2001,"2001-10-15",5.00,12.60,9.9,245,30.36
"SP",2001,"2001-10-15",6.00,12.60,9.9,251,23.61
"SP",2001,"2001-10-15",7.00,12.60,9.8,252,18.84
"SP",2001,"2001-10-15",8.00,12.60,9.8,255,15.23
"SP",2001,"2001-10-15",9.00,12.60,9.8,258,12.19
"SP",2001,"2001-10-15",10.00,12.60,9.8,264,10.07
"SP",2001,"2001-10-15",11.00,12.60,9.8,273,8.69
"SP",2001,"2001-10-15",12.00,12.50,9.6,276,7.12
"SP",2001,"2001-10-15",13.00,10.70,5.0,281,6.21
"SP",2001,"2001-10-15",14.00,8.40,2.2,286,4.91
"SP",2001,"2001-10-15",15.00,7.80,0.4,290,3.82
"SP",2001,"2001-10-15",16.00,7.30,0.4,292,2.36
"SP",2001,"2001-10-15",17.00,7.10,0.4,296,1.15
"SP",2001,"2001-10-15",18.00,6.90,0.4,301,0.95
"SP",2001,"2001-10-15",18.00,,,,
"SP",2001,"2001-10-29",0.00,9.40,10.4,491,220.40
"SP",2001,"2001-10-29",1.00,9.30,10.0,467,152.60
"SP",2001,"2001-10-29",2.00,9.20,9.9,461,86.00
"SP",2001,"2001-10-29",3.00,9.20,9.8,445,52.23
"SP",2001,"2001-10-29",4.00,9.20,9.8,436,34.87
"SP",2001,"2001-10-29",5.00,9.20,9.7,433,23.98
"SP",2001,"2001-10-29",6.00,9.20,9.7,425,16.53
"SP",2001,"2001-10-29",7.00,9.10,9.7,420,11.92
"SP",2001,"2001-10-29",8.00,9.10,9.7,417,8.74
"SP",2001,"2001-10-29",9.00,9.10,9.6,415,6.64
"SP",2001,"2001-10-29",10.00,9.10,9.6,416,4.94
"SP",2001,"2001-10-29",11.00,9.10,9.5,415,4.10
"SP",2001,"2001-10-29",12.00,9.10,9.5,414,3.32
"SP",2001,"2001-10-29",12.00,,,,
"SP",2001,"2001-10-29",13.00,9.10,9.5,415,2.74
"SP",2001,"2001-10-29",14.00,9.10,9.5,413,2.13
"SP",2001,"2001-10-29",15.00,9.00,9.4,413,1.91
"SP",2001,"2001-10-29",16.00,9.00,9.4,412,1.76
"SP",2001,"2001-10-29",17.00,9.00,9.0,410,1.56
"SP",2001,"2001-10-29",18.00,7.00,0.4,409,1.46
"SP",2001,"2001-11-15",0.00,8.80,10.5,214,95.20
"SP",2001,"2001-11-15",1.00,8.60,11.0,213,58.49
"SP",2001,"2001-11-15",2.00,8.30,11.1,212,36.63
"SP",2001,"2001-11-15",3.00,8.20,11.1,211,25.55
"SP",2001,"2001-11-15",4.00,8.00,11.1,211,18.15
"SP",2001,"2001-11-15",5.00,7.90,11.0,214,13.44
"SP",2001,"2001-11-15",6.00,7.80,11.0,218,9.98
"SP",2001,"2001-11-15",7.00,7.80,10.8,222,6.96
"SP",2001,"2001-11-15",8.00,7.70,10.8,227,5.19
"SP",2001,"2001-11-15",9.00,7.70,10.7,230,3.76
"SP",2001,"2001-11-15",10.00,7.60,10.7,232,2.83
"SP",2001,"2001-11-15",10.00,,,,
"SP",2001,"2001-11-15",11.00,7.60,10.6,233,2.12
"SP",2001,"2001-11-15",12.00,7.60,10.6,235,1.55
"SP",2001,"2001-11-15",13.00,7.60,10.5,237,1.07
"SP",2001,"2001-11-15",14.00,7.50,10.5,242,0.86
"SP",2001,"2001-11-15",15.00,7.50,10.5,255,0.79
"SP",2001,"2001-11-15",16.00,7.50,10.5,264,0.65
"SP",2001,"2001-11-15",17.00,7.50,10.5,272,0.56
"SP",2001,"2001-11-15",18.00,7.50,10.0,263,0.56
"SP",2002,"2002-01-16",0.00,1.20,14.8,446,20.40
"SP",2002,"2002-01-16",1.00,1.80,14.1,448,17.28
"SP",2002,"2002-01-16",2.00,2.10,13.9,453,11.52
"SP",2002,"2002-01-16",3.00,2.20,13.7,455,6.90
"SP",2002,"2002-01-16",4.00,2.20,13.6,458,4.77
"SP",2002,"2002-01-16",5.00,2.30,13.3,458,2.71
"SP",2002,"2002-01-16",6.00,2.40,12.8,458,1.31
"SP",2002,"2002-01-16",7.00,2.40,12.7,453,0.99
"SP",2002,"2002-01-16",8.00,2.50,12.4,451,0.81
"SP",2002,"2002-01-16",9.00,2.60,12.3,455,0.41
"SP",2002,"2002-01-16",10.00,2.70,12.2,457,0.03
"SP",2002,"2002-01-16",11.00,2.80,12.1,,
"SP",2002,"2002-01-16",12.00,2.90,11.8,,
"SP",2002,"2002-01-16",13.00,3.00,11.7,,
"SP",2002,"2002-01-16",14.00,3.20,11.4,,
"SP",2002,"2002-01-16",15.00,3.30,10.7,,
"SP",2002,"2002-01-16",16.00,3.40,9.7,,
"SP",2002,"2002-01-16",17.00,3.60,6.0,,
"SP",2002,"2002-01-16",17.00,,,,
"SP",2002,"2002-02-28",0.00,0.40,15.4,622,35.50
"SP",2002,"2002-02-28",1.00,1.30,14.9,594,25.80
"SP",2002,"2002-02-28",2.00,2.10,14.1,564,16.59
"SP",2002,"2002-02-28",3.00,2.40,13.8,539,11.42
"SP",2002,"2002-02-28",4.00,2.50,13.5,523,8.65
"SP",2002,"2002-02-28",5.00,2.60,12.3,513,6.57
"SP",2002,"2002-02-28",6.00,2.60,12.3,502,4.83
"SP",2002,"2002-02-28",7.00,2.70,11.9,495,4.23
"SP",2002,"2002-02-28",8.00,2.80,11.6,489,3.19
"SP",2002,"2002-02-28",9.00,2.90,11.3,485,2.69
"SP",2002,"2002-02-28",10.00,3.00,10.8,482,2.42
"SP",2002,"2002-02-28",11.00,3.10,10.7,,
"SP",2002,"2002-02-28",12.00,3.10,10.8,,
"SP",2002,"2002-02-28",13.00,3.30,10.1,,
"SP",2002,"2002-02-28",14.00,3.40,8.4,,
"SP",2002,"2002-02-28",15.00,3.60,4.2,,
"SP",2002,"2002-02-28",16.00,3.70,2.3,,
"SP",2002,"2002-02-28",16.50,,,,
"SP",2002,"2002-02-28",16.50,,,,
"SP",2002,"2002-02-28",17.00,3.80,1.3,,
"SP",2002,"2002-02-28",17.00,,,,
"SP",2002,"2002-04-01",0.00,0.40,16.0,1647,10.42
"SP",2002,"2002-04-01",1.00,0.90,14.9,1651,9.09
"SP",2002,"2002-04-01",2.00,1.90,14.0,1640,7.16
"SP",2002,"2002-04-01",3.00,2.30,13.5,1618,5.58
"SP",2002,"2002-04-01",4.00,2.50,12.7,1625,4.91
"SP",2002,"2002-04-01",5.00,2.60,11.7,1665,3.78
"SP",2002,"2002-04-01",6.00,2.70,11.2,1649,3.20
"SP",2002,"2002-04-01",7.00,2.70,10.9,1640,3.13
"SP",2002,"2002-04-01",8.00,2.80,10.7,1635,2.79
"SP",2002,"2002-04-01",9.00,2.90,10.3,1644,2.35
"SP",2002,"2002-04-01",10.00,3.00,10.0,1562,2.08
"SP",2002,"2002-04-01",10.00,,,,
"SP",2002,"2002-04-01",11.00,3.10,9.6,1558,2.04
"SP",2002,"2002-04-01",12.00,3.20,9.1,1544,1.94
"SP",2002,"2002-04-01",13.00,3.40,8.1,1547,2.15
"SP",2002,"2002-04-01",14.00,3.50,6.0,1556,2.67
"SP",2002,"2002-04-01",15.00,3.60,4.8,,
"SP",2002,"2002-04-01",16.00,3.60,4.0,,
"SP",2002,"2002-04-01",17.00,3.90,1.1,,
"SP",2002,"2002-04-01",18.00,4.20,0.4,,
"SP",2002,"2002-04-23",0.00,4.40,11.7,671,335.90
"SP",2002,"2002-04-23",0.00,,,,
"SP",2002,"2002-04-23",1.00,4.30,12.2,673,200.60
"SP",2002,"2002-04-23",2.00,4.30,12.3,660,119.60
"SP",2002,"2002-04-23",3.00,4.00,12.1,657,80.00
"SP",2002,"2002-04-23",4.00,4.10,12.1,654,54.05
"SP",2002,"2002-04-23",5.00,4.00,12.0,650,36.85
"SP",2002,"2002-04-23",6.00,4.00,12.0,648,25.24
"SP",2002,"2002-04-23",7.00,4.00,11.4,644,17.01
"SP",2002,"2002-04-23",8.00,4.00,11.5,644,12.21
"SP",2002,"2002-04-23",9.00,4.00,11.3,645,8.76
"SP",2002,"2002-04-23",10.00,4.00,11.3,646,6.28
"SP",2002,"2002-04-23",11.00,4.00,11.1,650,4.60
"SP",2002,"2002-04-23",12.00,4.00,10.9,657,3.42
"SP",2002,"2002-04-23",13.00,4.00,10.9,666,2.69
"SP",2002,"2002-04-23",14.00,4.00,10.8,670,2.31
"SP",2002,"2002-04-23",15.00,4.00,10.6,680,1.64
"SP",2002,"2002-04-23",16.00,4.00,9.3,,
"SP",2002,"2002-04-23",17.00,3.90,8.9,,
"SP",2002,"2002-04-23",18.00,3.90,7.4,,
"SP",2002,"2002-05-07",0.00,6.30,12.0,844,480.20
"SP",2002,"2002-05-07",1.00,6.20,12.1,833,253.00
"SP",2002,"2002-05-07",2.00,6.20,12.2,907,185.70
"SP",2002,"2002-05-07",3.00,6.10,12.2,993,134.70
"SP",2002,"2002-05-07",4.00,6.10,12.3,778,65.60
"SP",2002,"2002-05-07",5.00,6.10,12.3,715,40.49
"SP",2002,"2002-05-07",6.00,6.10,12.3,684,27.15
"SP",2002,"2002-05-07",7.00,6.10,12.3,681,17.88
"SP",2002,"2002-05-07",8.00,6.00,12.3,684,8.61
"SP",2002,"2002-05-07",9.00,5.90,12.2,690,6.54
"SP",2002,"2002-05-07",10.00,6.00,12.2,692,4.62
"SP",2002,"2002-05-07",11.00,5.90,12.1,692,3.64
"SP",2002,"2002-05-07",12.00,5.80,12.0,693,2.87
"SP",2002,"2002-05-07",12.00,,,,
"SP",2002,"2002-05-07",13.00,5.70,12.0,690,2.17
"SP",2002,"2002-05-07",14.00,5.70,11.9,687,1.63
"SP",2002,"2002-05-07",15.00,5.70,11.9,702,1.64
"SP",2002,"2002-05-07",16.00,5.30,11.5,697,1.23
"SP",2002,"2002-05-07",17.00,5.30,11.5,692,1.11
"SP",2002,"2002-05-07",18.00,5.20,11.3,,
"SP",2002,"2002-05-22",0.00,9.50,13.2,1750,1193.00
"SP",2002,"2002-05-22",1.00,9.40,13.2,1737,802.00
"SP",2002,"2002-05-22",2.00,9.00,13.3,1723,265.70
"SP",2002,"2002-05-22",3.00,9.00,13.3,1716,98.30
"SP",2002,"2002-05-22",4.00,8.60,13.4,1726,122.40
"SP",2002,"2002-05-22",5.00,8.50,13.4,1741,155.70
"SP",2002,"2002-05-22",6.00,8.50,13.4,1743,111.60
"SP",2002,"2002-05-22",7.00,8.40,13.4,1741,84.60
"SP",2002,"2002-05-22",8.00,8.20,13.5,1744,64.32
"SP",2002,"2002-05-22",9.00,8.20,13.4,1740,48.32
"SP",2002,"2002-05-22",10.00,7.60,13.4,1739,35.47
"SP",2002,"2002-05-22",10.00,,,,
"SP",2002,"2002-05-22",11.00,7.40,13.2,1742,25.11
"SP",2002,"2002-05-22",12.00,7.40,13.1,1742,17.35
"SP",2002,"2002-05-22",13.00,6.80,12.3,1749,13.01
"SP",2002,"2002-05-22",14.00,6.70,12.2,1751,9.18
"SP",2002,"2002-05-22",15.00,6.70,12.1,1750,6.44
"SP",2002,"2002-05-22",16.00,6.60,12.0,1731,4.70
"SP",2002,"2002-05-22",17.00,6.60,11.8,1747,3.15
"SP",2002,"2002-05-22",18.00,6.50,11.6,1729,2.47
"SP",2002,"2002-06-05",0.00,16.80,9.9,1907,1248.00
"SP",2002,"2002-06-05",1.00,15.30,10.9,1900,920.00
"SP",2002,"2002-06-05",2.00,15.20,10.8,1896,617.10
"SP",2002,"2002-06-05",3.00,15.00,11.0,1890,344.10
"SP",2002,"2002-06-05",4.00,13.70,12.8,1887,284.80
"SP",2002,"2002-06-05",5.00,12.30,13.7,1886,204.30
"SP",2002,"2002-06-05",6.00,11.20,14.1,1887,153.30
"SP",2002,"2002-06-05",7.00,10.40,14.3,1882,109.30
"SP",2002,"2002-06-05",8.00,10.00,14.3,1856,73.80
"SP",2002,"2002-06-05",8.00,,,,
"SP",2002,"2002-06-05",9.00,9.20,14.3,1840,50.27
"SP",2002,"2002-06-05",10.00,8.60,14.2,1844,35.72
"SP",2002,"2002-06-05",11.00,8.00,13.8,1863,25.05
"SP",2002,"2002-06-05",12.00,7.70,13.3,1874,16.73
"SP",2002,"2002-06-05",13.00,7.50,12.5,1882,11.43
"SP",2002,"2002-06-05",14.00,7.20,11.5,1905,8.03
"SP",2002,"2002-06-05",15.00,7.10,11.4,1907,5.69
"SP",2002,"2002-06-05",16.00,6.90,10.9,1905,4.03
"SP",2002,"2002-06-05",17.00,6.80,10.6,1902,3.00
"SP",2002,"2002-06-05",18.00,6.80,10.1,,
"SP",2002,"2002-06-19",0.00,18.20,9.1,679,371.30
"SP",2002,"2002-06-19",1.00,18.20,9.1,672,271.00
"SP",2002,"2002-06-19",2.00,18.20,9.2,662,168.70
"SP",2002,"2002-06-19",3.00,18.20,9.2,656,112.00
"SP",2002,"2002-06-19",4.00,18.20,9.2,640,89.30
"SP",2002,"2002-06-19",5.00,17.00,10.1,628,75.60
"SP",2002,"2002-06-19",6.00,13.00,12.5,620,58.18
"SP",2002,"2002-06-19",7.00,11.80,12.9,613,41.50
"SP",2002,"2002-06-19",8.00,11.00,12.9,604,29.64
"SP",2002,"2002-06-19",9.00,10.10,12.9,595,20.47
"SP",2002,"2002-06-19",10.00,9.10,13.0,580,14.44
"SP",2002,"2002-06-19",11.00,8.40,12.6,569,9.82
"SP",2002,"2002-06-19",12.00,7.80,12.0,546,6.16
"SP",2002,"2002-06-19",13.00,7.50,10.4,541,6.04
"SP",2002,"2002-06-19",14.00,7.20,9.4,516,3.29
"SP",2002,"2002-06-19",15.00,7.00,8.4,500,2.15
"SP",2002,"2002-06-19",15.00,,,,
"SP",2002,"2002-06-19",16.00,6.90,7.2,492,1.09
"SP",2002,"2002-06-19",17.00,6.80,6.7,477,0.92
"SP",2002,"2002-06-19",18.00,6.70,3.0,471,0.76
"SP",2002,"2002-07-03",0.00,25.30,8.0,432,245.30
"SP",2002,"2002-07-03",1.00,25.30,8.0,427,163.00
"SP",2002,"2002-07-03",2.00,25.20,8.1,425,113.60
"SP",2002,"2002-07-03",3.00,24.70,8.2,423,86.00
"SP",2002,"2002-07-03",4.00,21.40,9.6,423,64.32
"SP",2002,"2002-07-03",5.00,18.60,10.6,423,47.92
"SP",2002,"2002-07-03",6.00,16.00,12.3,424,35.65
"SP",2002,"2002-07-03",7.00,13.20,13.1,428,28.00
"SP",2002,"2002-07-03",8.00,12.10,13.1,439,21.53
"SP",2002,"2002-07-03",9.00,10.60,13.9,430,16.04
"SP",2002,"2002-07-03",10.00,9.20,13.5,431,11.68
"SP",2002,"2002-07-03",11.00,8.70,12.9,432,8.50
"SP",2002,"2002-07-03",12.00,8.10,12.0,432,5.93
"SP",2002,"2002-07-03",13.00,7.80,10.7,431,4.27
"SP",2002,"2002-07-03",14.00,7.30,8.7,429,3.03
"SP",2002,"2002-07-03",15.00,7.10,7.2,427,1.16
"SP",2002,"2002-07-03",15.00,,,,
"SP",2002,"2002-07-03",16.00,7.00,6.5,413,0.72
"SP",2002,"2002-07-03",17.00,6.90,5.0,,
"SP",2002,"2002-07-03",18.00,6.70,1.9,,
"SP",2002,"2002-07-17",0.00,25.60,7.9,985,607.30
"SP",2002,"2002-07-17",1.00,25.60,7.9,925,376.90
"SP",2002,"2002-07-17",2.00,25.50,8.0,903,250.20
"SP",2002,"2002-07-17",3.00,25.20,8.2,902,188.10
"SP",2002,"2002-07-17",4.00,24.80,8.5,849,141.60
"SP",2002,"2002-07-17",5.00,21.80,10.9,868,94.60
"SP",2002,"2002-07-17",6.00,18.00,12.4,904,80.10
"SP",2002,"2002-07-17",7.00,14.90,13.1,900,58.51
"SP",2002,"2002-07-17",8.00,13.10,13.1,898,42.68
"SP",2002,"2002-07-17",9.00,11.50,13.4,935,31.19
"SP",2002,"2002-07-17",10.00,10.40,13.3,954,21.36
"SP",2002,"2002-07-17",11.00,9.40,13.0,926,16.37
"SP",2002,"2002-07-17",12.00,8.50,12.5,903,11.93
"SP",2002,"2002-07-17",12.00,,,,
"SP",2002,"2002-07-17",13.00,7.90,11.0,910,8.23
"SP",2002,"2002-07-17",14.00,7.40,8.3,904,6.01
"SP",2002,"2002-07-17",15.00,7.10,5.6,869,4.36
"SP",2002,"2002-07-17",16.00,6.90,3.2,878,3.16
"SP",2002,"2002-07-17",17.00,6.80,1.8,926,2.42
"SP",2002,"2002-07-17",18.00,6.70,0.3,920,1.69
"SP",2002,"2002-07-30",0.00,24.50,8.4,1161,828.00
"SP",2002,"2002-07-30",1.00,24.50,8.4,1164,616.90
"SP",2002,"2002-07-30",2.00,24.60,8.4,1189,449.70
"SP",2002,"2002-07-30",3.00,24.50,8.4,1193,309.90
"SP",2002,"2002-07-30",4.00,24.30,8.7,1153,241.30
"SP",2002,"2002-07-30",5.00,23.60,9.0,1175,166.40
"SP",2002,"2002-07-30",6.00,20.90,12.4,1180,124.50
"SP",2002,"2002-07-30",7.00,15.90,13.8,1151,82.90
"SP",2002,"2002-07-30",8.00,14.00,13.6,1194,57.74
"SP",2002,"2002-07-30",9.00,12.20,13.5,1163,39.24
"SP",2002,"2002-07-30",10.00,10.80,13.4,1164,27.25
"SP",2002,"2002-07-30",10.00,,,,
"SP",2002,"2002-07-30",11.00,9.70,12.8,1185,19.08
"SP",2002,"2002-07-30",12.00,8.70,11.3,1182,12.79
"SP",2002,"2002-07-30",13.00,8.00,8.2,1197,8.74
"SP",2002,"2002-07-30",14.00,7.60,6.3,1230,5.55
"SP",2002,"2002-07-30",15.00,7.30,3.8,1180,3.78
"SP",2002,"2002-07-30",16.00,7.00,0.9,1210,2.32
"SP",2002,"2002-07-30",17.00,6.90,0.2,1239,1.25
"SP",2002,"2002-07-30",18.00,6.80,0.2,1232,0.84
"SP",2002,"2002-08-14",0.00,22.90,8.3,1883,1249.00
"SP",2002,"2002-08-14",0.00,,,,
"SP",2002,"2002-08-14",1.00,22.80,8.3,1875,835.00
"SP",2002,"2002-08-14",2.00,22.80,8.4,1880,663.00
"SP",2002,"2002-08-14",3.00,22.80,8.4,1875,520.70
"SP",2002,"2002-08-14",4.00,22.80,8.4,1868,376.90
"SP",2002,"2002-08-14",5.00,22.80,8.3,1858,289.30
"SP",2002,"2002-08-14",6.00,21.90,10.4,1911,123.40
"SP",2002,"2002-08-14",7.00,19.10,13.7,1865,117.20
"SP",2002,"2002-08-14",8.00,15.10,13.7,1860,111.50
"SP",2002,"2002-08-14",9.00,12.60,13.4,1857,77.90
"SP",2002,"2002-08-14",10.00,11.30,13.2,1833,53.76
"SP",2002,"2002-08-14",11.00,10.20,12.6,1820,35.24
"SP",2002,"2002-08-14",12.00,9.40,12.1,1829,23.65
"SP",2002,"2002-08-14",13.00,8.50,9.0,1834,16.87
"SP",2002,"2002-08-14",14.00,7.90,6.4,1855,12.00
"SP",2002,"2002-08-14",15.00,7.40,0.4,1858,8.48
"SP",2002,"2002-08-14",16.00,7.20,0.2,1841,5.34
"SP",2002,"2002-08-14",17.00,7.00,0.1,1932,2.48
"SP",2002,"2002-08-14",18.00,6.80,0.1,,
"SP",2002,"2002-08-29",0.00,21.80,8.7,786,507.10
"SP",2002,"2002-08-29",1.00,21.90,8.7,752,320.40
"SP",2002,"2002-08-29",2.00,21.90,8.7,760,238.50
"SP",2002,"2002-08-29",3.00,21.90,8.7,579,137.30
"SP",2002,"2002-08-29",4.00,21.80,8.7,786,139.60
"SP",2002,"2002-08-29",5.00,21.60,8.8,766,102.10
"SP",2002,"2002-08-29",6.00,21.50,8.9,773,75.40
"SP",2002,"2002-08-29",7.00,20.60,9.0,770,54.37
"SP",2002,"2002-08-29",8.00,16.90,13.7,785,38.82
"SP",2002,"2002-08-29",8.00,,,,
"SP",2002,"2002-08-29",9.00,13.80,13.4,783,25.90
"SP",2002,"2002-08-29",10.00,12.20,13.1,758,16.57
"SP",2002,"2002-08-29",11.00,10.40,12.5,756,10.68
"SP",2002,"2002-08-29",12.00,9.40,10.7,674,6.92
"SP",2002,"2002-08-29",13.00,8.50,7.3,577,4.63
"SP",2002,"2002-08-29",14.00,7.90,3.2,692,3.54
"SP",2002,"2002-08-29",15.00,7.50,0.2,770,2.51
"SP",2002,"2002-08-29",16.00,7.20,0.2,698,1.60
"SP",2002,"2002-08-29",17.00,7.00,0.2,,
"SP",2002,"2002-08-29",18.00,6.90,0.1,,
"SP",2002,"2002-09-12",0.00,21.20,8.8,510,232.20
"SP",2002,"2002-09-12",0.00,,,,
"SP",2002,"2002-09-12",1.00,21.30,8.8,493,150.60
"SP",2002,"2002-09-12",2.00,21.30,8.8,440,115.00
"SP",2002,"2002-09-12",3.00,21.30,8.8,442,80.90
"SP",2002,"2002-09-12",4.00,21.30,8.8,440,58.81
"SP",2002,"2002-09-12",5.00,21.30,8.8,473,42.11
"SP",2002,"2002-09-12",6.00,21.30,8.8,459,31.84
"SP",2002,"2002-09-12",7.00,21.10,8.8,469,24.30
"SP",2002,"2002-09-12",8.00,18.90,11.9,468,18.06
"SP",2002,"2002-09-12",9.00,15.00,13.7,475,11.91
"SP",2002,"2002-09-12",10.00,12.40,13.1,475,7.92
"SP",2002,"2002-09-12",11.00,10.80,11.7,470,5.51
"SP",2002,"2002-09-12",12.00,9.50,9.2,467,3.60
"SP",2002,"2002-09-12",13.00,8.60,4.4,478,2.47
"SP",2002,"2002-09-12",14.00,8.00,0.8,481,1.75
"SP",2002,"2002-09-12",15.00,7.60,0.2,486,1.27
"SP",2002,"2002-09-12",16.00,7.50,0.1,,
"SP",2002,"2002-09-12",17.00,7.30,0.1,,
"SP",2002,"2002-09-12",18.00,7.20,0.1,,
"SP",2002,"2002-09-26",0.00,16.80,9.1,,
"SP",2002,"2002-09-26",1.00,16.90,9.2,,
"SP",2002,"2002-09-26",2.00,16.80,9.2,,
"SP",2002,"2002-09-26",3.00,16.80,9.2,,
"SP",2002,"2002-09-26",4.00,16.80,9.2,,
"SP",2002,"2002-09-26",5.00,16.80,9.2,,
"SP",2002,"2002-09-26",6.00,16.80,9.2,,
"SP",2002,"2002-09-26",7.00,16.80,9.2,,
"SP",2002,"2002-09-26",8.00,16.80,9.2,,
"SP",2002,"2002-09-26",9.00,16.80,9.2,,
"SP",2002,"2002-09-26",10.00,13.00,12.1,,
"SP",2002,"2002-09-26",10.00,,,,
"SP",2002,"2002-09-26",11.00,11.70,11.4,,
"SP",2002,"2002-09-26",12.00,9.70,7.6,,
"SP",2002,"2002-09-26",13.00,8.70,4.9,,
"SP",2002,"2002-09-26",14.00,8.10,0.6,,
"SP",2002,"2002-09-26",15.00,7.60,0.2,,
"SP",2002,"2002-09-26",16.00,7.30,0.1,,
"SP",2002,"2002-09-26",17.00,7.20,0.1,,
"SP",2002,"2002-09-26",18.00,7.10,0.1,,
"SP",2002,"2002-10-09",0.00,13.50,9.9,357,219.80
"SP",2002,"2002-10-09",1.00,13.50,10.0,350,90.80
"SP",2002,"2002-10-09",2.00,13.50,10.2,348,68.05
"SP",2002,"2002-10-09",3.00,13.60,10.3,347,55.29
"SP",2002,"2002-10-09",4.00,13.60,10.3,346,43.26
"SP",2002,"2002-10-09",5.00,13.60,10.3,345,32.87
"SP",2002,"2002-10-09",6.00,13.60,10.3,345,25.27
"SP",2002,"2002-10-09",7.00,13.60,10.3,345,19.49
"SP",2002,"2002-10-09",8.00,13.60,10.3,346,14.89
"SP",2002,"2002-10-09",9.00,13.60,10.3,345,11.56
"SP",2002,"2002-10-09",10.00,13.50,10.2,346,8.96
"SP",2002,"2002-10-09",11.00,13.20,10.2,346,7.05
"SP",2002,"2002-10-09",12.00,10.00,7.8,346,5.58
"SP",2002,"2002-10-09",12.00,,,,
"SP",2002,"2002-10-09",13.00,9.10,4.4,345,4.21
"SP",2002,"2002-10-09",14.00,8.20,0.5,345,3.19
"SP",2002,"2002-10-09",15.00,7.90,0.4,344,2.70
"SP",2002,"2002-10-09",16.00,7.50,0.3,343,2.00
"SP",2002,"2002-10-09",17.00,7.40,0.3,345,1.76
"SP",2002,"2002-10-09",18.00,7.20,0.3,,
"SP",2002,"2002-10-24",0.00,9.70,9.7,344,285.90
