lakeid,sampledate,wtemp,o2,o2sat,cond,frlight,chlor.surf,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,sampledate.y,avsnow,totice,whiteice,blueice,iceduration,season,bv.datePlus1.x,bv.dateMinus1.x
TB,4/19/17,5.08,2.39,21.12,22.55,0.06,147.6,37.88,10.18,4.65,NA,7.44,4.85,5.76,26.54,26.78,5,NA,138.63,805.63,1090.01,13.58,39.86,708.6,NA,NA,0.92,0.39,1.05,1.4,0.35,0.17,0.64,0.4,0.05,NA,0,0,0,0,NA,NA,NA,NA
TB,5/2/17,4.75,1.51,12.98,NA,0.08,40.7,15.78,10.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/18/17,7.04,2.23,22.63,NA,0.07,9.6,13.71,8.14,4.63,NA,NA,5.16,5.5,28.23,28.23,6.33,NA,6.29,606.92,756.65,10.93,25.82,682.49,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/31/17,7.49,1.22,12.86,NA,0.07,10.6,15.91,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/15/17,9.93,0.93,11.83,NA,0.06,4.1,7.89,6.56,4.36,NA,NA,5.02,4.92,31.06,30.81,4.57,NA,14.44,660.58,799.35,11.01,29.22,575.81,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/26/17,8.59,0.7,7.68,NA,NA,23,14.68,10.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/10/17,9.07,0.58,6.73,NA,0.07,18,28.17,7.53,4.39,NA,NA,-25.84,6.35,-7.31,33.4,4.02,NA,16.06,685.82,1098.74,13.92,53.73,673.42,NA,NA,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/26/17,10.02,0.71,8.44,NA,0.05,22.2,40.25,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/7/17,10.59,1.67,18.67,24.53,0.04,7.1,39.33,9.12,4.39,NA,0,5.14,6.57,29.74,32.72,7.3,NA,29.14,484.73,1027.69,16.69,52.9,595.14,NA,NA,1.02,0.35,0.45,0.99,0.37,0.24,0.53,0.43,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,8/23/17,7.92,0.74,8.08,NA,0.01,14,40.39,36.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/6/17,9.32,1.62,17.06,NA,0.06,50.4,72.29,8.3,4.64,NA,NA,6.38,6.4,28.79,29.5,1.24,NA,9.73,636.34,768.95,12.21,24.98,767.3,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/18/17,9.71,1.38,14.99,NA,0.04,179,155.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/2/17,9.19,1.88,19.41,NA,0.05,150.1,82.31,6.91,4.67,NA,NA,6.83,7.02,29.27,30.2,11.13,NA,46.79,612.77,727.55,13.45,26.9,899.09,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/18/17,7.66,1.96,18.37,NA,0.04,8,30.27,9.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/6/17,4.62,1.5,12.34,24.13,0.04,3,2.62,4.25,4.65,NA,9.8,7.03,7.67,30.01,30.55,5.98,NA,130.11,982.37,978.27,30.41,37.02,1084.87,NA,NA,0.27,0,0.77,1.67,0.41,0.19,0.78,0.47,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,1/19/18,3.2,0.31,2.43,NA,0,11.8,2.67,1.85,4.7,NA,NA,6.85,6.96,29.19,29.45,1.68,NA,146.51,825.65,840.13,21.18,27.19,1031.53,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/19/18,18.4,35,13,22,175,1,1/20/18,1/18/18
TB,2/23/18,2.89,0.26,2.02,22.72,0,9.6,2.71,2.57,4.76,NA,13.66,7.19,7.37,31.12,31.4,7.44,NA,244.69,905.35,943.83,28.92,33.2,955.01,NA,NA,0,0.53,0.7,1.73,0.42,0.29,0.84,0.5,0.07,2/23/18,29.3,45,24,21,175,1,2/24/18,2/22/18
TB,3/28/18,2.74,0.32,2.48,NA,0,118.3,21.91,4.61,4.78,NA,NA,8.08,8.57,30.96,30.81,9.28,NA,388.08,1037.63,1104.22,41.07,50.97,1184.76,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/28/18,2.9,54,39,15,175,1,3/29/18,3/27/18
TB,5/16/18,6.42,1.31,14.12,23.48,0.08,14.6,12.89,5.44,4.67,NA,8.52,5.45,5.99,28.65,27.97,7.66,NA,165.53,894.06,945.3,24.86,36.7,913.8,NA,NA,0.58,0.3,0.39,1.43,0.37,0.24,0.67,0.42,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,5/30/18,8.58,0.9,11.37,NA,0.06,14.7,11.46,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/12/18,8.47,0.68,8.24,NA,0.07,8.5,14.2,4.24,4.69,NA,NA,5.53,5.71,28.81,28.82,4.53,NA,120.38,830.82,979.27,17.45,34.44,854.04,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/26/18,9.41,0.6,7.29,NA,0.07,6,17.01,5.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/10/18,9.84,0.66,8.08,NA,0.07,5.3,43.9,2.72,4.68,NA,NA,5.88,5.89,28.41,29.18,4.52,NA,165.63,791.36,915.99,20.8,34.98,914.76,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/24/18,10.01,0.72,8.95,NA,0.07,16,6.02,16.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/6/18,10.39,1.06,12.88,28.41,0.04,7.8,42.93,7.22,4.63,NA,2.5,6.03,6.33,30.36,30.43,19.55,NA,163.06,789.27,924.94,16.17,31.9,1014.44,NA,NA,0.62,0.48,0.52,1.55,0.35,0.28,0.76,0.47,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,8/21/18,10.89,0.57,6.82,NA,0.05,10.4,38.42,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/6/18,10.35,1.46,16.22,NA,0.3,29.3,61.93,15.83,4.66,NA,NA,6.64,6.54,30.17,28.86,1.26,NA,239.81,783.3,978.7,22.31,40.04,1079.46,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/18/18,10.7,1.09,12.3,NA,0.04,9.5,53.73,9.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/1/18,8.46,1.68,16.23,NA,0.04,13.4,20.52,7.64,4.7,NA,NA,5.48,-21.07,28.94,-4.18,4.59,NA,240.3,797.47,967.7,15.83,25.51,1018.3,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/17/18,5.91,3.01,25.93,NA,0.03,4.2,9.42,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/6/18,4.44,2.88,23.62,25.82,0.02,10.3,9.69,2.08,4.75,NA,28.55,6.64,6.12,29.37,30,3.23,NA,415.79,1150.19,1182.48,41.32,51.45,1353.49,NA,NA,0.21,0.33,0.66,1.59,0.42,0.24,0.71,0.49,0.06,NA,0,0,0,0,NA,NA,NA,NA
